Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,2.979869054074873,2.2811664280138517,0.2532894736842105,0.5394736842105263,0.2532894736842105,0.5394736842105263,0.3341155758045715,0.5378470504150861
2,1.746748105475777,1.3739310774886817,0.6293859649122807,0.6578947368421052,0.6293859649122807,0.6578947368421053,0.6241236144076532,0.6508274651360041
3,1.1049268779001737,0.9967377102165892,0.7264254385964912,0.7105263157894737,0.7264254385964912,0.7105263157894737,0.7232675680826965,0.7085530800416173
4,0.7562430540197774,0.8611791980893988,0.7900219298245613,0.7105263157894737,0.7900219298245614,0.7105263157894737,0.7892379596645581,0.7098188274321848
5,0.5763884333142063,0.7858315057921827,0.8448464912280701,0.7149122807017544,0.8448464912280702,0.7149122807017544,0.8445330635762877,0.7101962792285372
6,0.4381776384094305,0.6863069016682474,0.8821271929824561,0.7368421052631579,0.8821271929824561,0.7368421052631579,0.8819102021360958,0.7367282778471018
7,0.31072843878677014,0.6565979703476554,0.9270833333333333,0.7324561403508771,0.9270833333333334,0.7324561403508771,0.9270164949633599,0.7302657456845655
8,0.22771774323885902,0.6084355074062682,0.9555921052631579,0.7324561403508771,0.9555921052631579,0.7324561403508771,0.9555752405137836,0.7311520193284462
9,0.19135069360204957,0.6163005107327512,0.9649122807017543,0.7543859649122806,0.9649122807017544,0.7543859649122807,0.9649258811288408,0.7549840449000111
10,0.13946324586868286,0.6345363889347043,0.9758771929824561,0.7324561403508771,0.9758771929824561,0.7324561403508771,0.975865683692632,0.7304485313404175
11,0.10540763651461978,0.6175023380078768,0.988486842105263,0.7763157894736842,0.9884868421052632,0.7763157894736842,0.9884859055668364,0.7750062988158226
12,0.08684333096862885,0.6558210865447396,0.9917763157894737,0.763157894736842,0.9917763157894737,0.7631578947368421,0.9917761823079699,0.7606632361349344
13,0.08906645768959272,0.6047122436657286,0.9868421052631579,0.7763157894736842,0.9868421052631579,0.7763157894736842,0.9868355481063924,0.7765421077778057
14,0.059800016383330025,0.6192589271486851,0.9945175438596491,0.763157894736842,0.9945175438596491,0.7631578947368421,0.9945175253392099,0.7617966481062207
15,0.06947705339182887,0.6274785705302891,0.9895833333333333,0.7587719298245613,0.9895833333333334,0.7587719298245614,0.9895814704623171,0.7586444383293586
16,0.0472996532345158,0.645754114054797,0.9967105263157894,0.763157894736842,0.9967105263157895,0.7631578947368421,0.9967105203834065,0.7636167369805116
17,0.04194457966246103,0.636427829140111,0.9950657894736842,0.763157894736842,0.9950657894736842,0.7631578947368421,0.9950666770918125,0.7632502632502633
18,0.0378849252061755,0.6391815402005848,0.9967105263157894,0.763157894736842,0.9967105263157895,0.7631578947368421,0.9967105244619237,0.7615493623051488
