Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.094127625749822,2.4267401276973257,0.1387061403508772,0.4298245614035088,0.1387061403508772,0.4298245614035088,0.19707530527739048,0.5011617621960245
2,1.8290064920458877,1.4393473152528728,0.6228070175438596,0.6710526315789473,0.6228070175438597,0.6710526315789473,0.6269814767809752,0.6573401895543456
3,1.1302233688664018,1.075687208719421,0.7192982456140351,0.6973684210526315,0.7192982456140351,0.6973684210526315,0.7126997285048906,0.6922594079551727
4,0.8044027516193557,0.8801139781349584,0.7845394736842105,0.7587719298245613,0.7845394736842105,0.7587719298245614,0.7817172701775165,0.7570623069512114
5,0.5625865035935452,0.7935870613968163,0.8547149122807017,0.75,0.8547149122807017,0.75,0.8540931107214098,0.7499086757990868
6,0.4224028874907577,0.7220660082080907,0.8908991228070174,0.7456140350877193,0.8908991228070176,0.7456140350877193,0.8902120356870354,0.7450067963037091
7,0.3164214995085147,0.7168688470857185,0.9292763157894737,0.7324561403508771,0.9292763157894737,0.7324561403508771,0.9292220154042047,0.7323929371295643
8,0.2251426554039905,0.7156688500391809,0.9588815789473684,0.7192982456140351,0.9588815789473685,0.7192982456140351,0.9587937683874099,0.7193764613238502
9,0.17209212547331526,0.7143776871656117,0.9758771929824561,0.7149122807017544,0.9758771929824561,0.7149122807017544,0.9758802389898132,0.7150905653515047
10,0.14567006614647413,0.7272308544631589,0.9775219298245613,0.7324561403508771,0.9775219298245614,0.7324561403508771,0.9774870687295507,0.7309798887462559
11,0.1021003745528951,0.6989024919376039,0.9879385964912281,0.7324561403508771,0.9879385964912281,0.7324561403508771,0.9879392427064767,0.7319117605414436
12,0.09333390644506405,0.7037240779190733,0.9868421052631579,0.7456140350877193,0.9868421052631579,0.7456140350877193,0.9868434519113417,0.7451442841287459
13,0.07461918508143801,0.7099349822914391,0.9928728070175438,0.7456140350877193,0.9928728070175439,0.7456140350877193,0.9928727769847541,0.7451832052567101
14,0.06849304137326646,0.7429858321944872,0.9917763157894737,0.7368421052631579,0.9917763157894737,0.7368421052631579,0.9917754107321453,0.7368892478600165
15,0.04996967840972438,0.7284082412850439,0.9956140350877193,0.7412280701754386,0.9956140350877193,0.7412280701754386,0.9956135779188928,0.7406771938344893
16,0.04528160843377312,0.7386950265224043,0.9961622807017543,0.75,0.9961622807017544,0.75,0.9961622788478885,0.7499724922061252
