Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.5988363194883917,3.5234150970191287,0.3612938596491228,0.6359649122807017,0.1611842105263158,0.34210526315789475,0.19925707066185175,0.3848484848484849
2,3.3295529035099767,3.2155125475766364,0.8097587719298246,0.8508771929824561,0.5120614035087719,0.6008771929824561,0.5378367791319194,0.6159980200677875
3,3.0841924182155678,3.056496544888145,0.9139254385964912,0.9429824561403509,0.680921052631579,0.6885964912280702,0.6811309481765848,0.6874748375292146
4,3.001297057720653,3.0031549177671732,0.9446271929824561,0.9473684210526315,0.7231359649122807,0.7192982456140351,0.7218460647498296,0.7148692810457516
5,2.948428231373168,2.9892835240615043,0.9594298245614035,0.9605263157894737,0.7658991228070176,0.7324561403508771,0.7648357683818677,0.731268429448446
6,2.903977312539753,2.9892464897088837,0.9725877192982456,0.9736842105263158,0.8163377192982456,0.7192982456140351,0.8154049091006349,0.717089726271363
7,2.86336350440979,2.973117514660484,0.9769736842105263,0.9824561403508771,0.8470394736842105,0.7412280701754386,0.8459992641057699,0.7400530873028262
8,2.8366891626726116,2.965780831219857,0.9851973684210527,0.9868421052631579,0.8755482456140351,0.75,0.8748965224829144,0.7497376016292745
9,2.8188305925904658,2.958875250398067,0.9906798245614035,0.9912280701754386,0.887609649122807,0.7368421052631579,0.887068429272578,0.736416553627948
10,2.796461720215647,2.9601323437272455,0.9972587719298246,0.9956140350877193,0.9117324561403509,0.7368421052631579,0.9113412275913035,0.7361385098726871
11,2.7734403191951285,2.9451756853806343,0.9950657894736842,1.0,0.9314692982456141,0.7850877192982456,0.9313268983434331,0.7850524083224553
12,2.7595507031992863,2.9413962740647164,0.9978070175438597,1.0,0.9468201754385965,0.7675438596491229,0.9467708705905615,0.76743443848707
13,2.7459348607481573,2.944474789134243,0.9972587719298246,1.0,0.956140350877193,0.75,0.956149782254414,0.74991224991225
14,2.729724505491424,2.955575006049976,0.9983552631578947,1.0,0.9703947368421053,0.7456140350877193,0.9703964652951337,0.7453799953799954
15,2.7262618939081826,2.9310277219404255,0.9989035087719298,1.0,0.9742324561403509,0.7675438596491229,0.974233323722101,0.767094017094017
16,2.723700437629432,2.9432120825115002,0.9983552631578947,1.0,0.9769736842105263,0.7631578947368421,0.9769610935951735,0.7626606198034768
17,2.713363440413224,2.929031811262432,0.9989035087719298,1.0,0.9824561403508771,0.7631578947368421,0.9824551727324273,0.7632178200869775
18,2.7086319756089594,2.9286496471940424,1.0,1.0,0.9868421052631579,0.7807017543859649,0.9868255904499226,0.7808797120637965
19,2.703989215064467,2.928244013535349,0.9994517543859649,1.0,0.9862938596491229,0.7894736842105263,0.9862936835290046,0.7902576131123591
20,2.7080042843233074,2.9451032061325875,0.9994517543859649,0.9956140350877193,0.9884868421052632,0.7587719298245614,0.988481360451316,0.7597732886554422
21,2.701705449505856,2.9413828138719524,1.0,1.0,0.9884868421052632,0.7543859649122807,0.9884836418698548,0.7547552966836955
22,2.6976935047852364,2.9282901747184886,1.0,1.0,0.9939692982456141,0.7675438596491229,0.9939701895861431,0.7674971283340806
23,2.6958767363899634,2.929597202100252,1.0,1.0,0.993421052631579,0.7719298245614035,0.9934210437403285,0.7720460546842302
24,2.696625172046193,2.933473783626891,0.9994517543859649,1.0,0.9923245614035088,0.7719298245614035,0.9923267945538186,0.7725572697522206
