Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.3654083389984932,3.219833173249897,0.9221491228070174,1.0,0.3536184210526316,0.4824561403508772,0.2883556594297481,0.3851664559629162
2,3.164401276069775,3.1328804869400826,0.9972587719298245,1.0,0.5323464912280702,0.5614035087719298,0.48191388556388925,0.5399520062503488
3,3.052006194466039,3.0019605870832478,0.9917763157894737,1.0,0.6387061403508771,0.6885964912280702,0.6359478776024259,0.6865172558533419
4,2.9879474493495204,2.96755135686774,0.9906798245614035,0.9956140350877193,0.6979166666666666,0.7192982456140351,0.6964352684038188,0.7182189028974255
5,2.953229029973348,2.996664314939265,0.9923245614035087,1.0,0.7351973684210527,0.6754385964912281,0.7344957150757331,0.6760848621153263
6,2.9212288187261213,2.960335764968604,0.9868421052631579,0.9912280701754386,0.7664473684210527,0.7236842105263158,0.7662571899911711,0.7232366805051029
7,2.9168367678659006,2.955908649846127,0.9890350877192982,0.9956140350877193,0.7702850877192983,0.7236842105263158,0.7703531944625572,0.7233706869782819
8,2.898707157687137,2.9462955374466744,0.9879385964912281,1.0,0.787828947368421,0.7324561403508771,0.7878394288436129,0.7319955389110632
9,2.8522774880392507,2.9532714726632103,0.993969298245614,0.9912280701754386,0.8377192982456141,0.7280701754385965,0.8377970209078649,0.7282390767252175
10,2.854084669497975,2.9341391513222144,0.9923245614035087,1.0,0.831140350877193,0.7587719298245614,0.8312143153664993,0.758204109008823
11,2.8492276250270376,2.956228160021598,0.9912280701754386,1.0,0.8399122807017544,0.7280701754385965,0.8399794064324786,0.7286450662739322
12,2.8145403088184824,2.9622181465751245,0.9901315789473684,1.0,0.8739035087719298,0.7105263157894737,0.8740259455826314,0.7077464087770228
13,2.806205808070668,2.904862462428578,0.9895833333333333,0.9956140350877193,0.8804824561403509,0.7675438596491229,0.880403931827279,0.7677423096707086
14,2.7811884796410276,2.8987016594200803,0.9912280701754386,0.9956140350877193,0.9067982456140351,0.793859649122807,0.9067446970200447,0.7949694898235043
15,2.789754840365627,2.9554432400485924,0.9906798245614035,1.0,0.8947368421052632,0.7236842105263158,0.8947827375197377,0.7207255133376783
16,2.7741395527856394,2.9067945229379752,0.9945175438596491,0.9956140350877193,0.9117324561403509,0.7675438596491229,0.9117435344364829,0.7669038563775407
17,2.772711049046433,2.882735143628037,0.9934210526315789,1.0,0.9122807017543859,0.7982456140350878,0.912266441607901,0.7977067977067976
18,2.760266195263779,2.878791098009076,0.993969298245614,0.9956140350877193,0.9237938596491229,0.8157894736842105,0.9237137786325209,0.8161165665468592
19,2.7564320877978674,2.8929795549626935,0.9934210526315789,0.9956140350877193,0.9276315789473685,0.7850877192982456,0.9276405969932663,0.7842220672409353
20,2.749891768422043,2.882041194982696,0.9928728070175438,0.9956140350877193,0.9353070175438597,0.8070175438596491,0.9352922607145157,0.8080053587841355
21,2.7586227634496856,2.906398848483437,0.9934210526315789,1.0,0.9259868421052632,0.7807017543859649,0.9259728522592314,0.7816535558549554
22,2.7403259047290733,2.880996294188918,0.9950657894736842,1.0,0.9462719298245614,0.7850877192982456,0.9462752405901999,0.7845138859202896
23,2.7286065419514975,2.871005702437016,0.9934210526315789,1.0,0.9572368421052632,0.8070175438596491,0.9572559965366164,0.8067894215359653
24,2.724288352748804,2.855816046396891,0.9961622807017543,1.0,0.9599780701754386,0.8333333333333334,0.9599769311117032,0.8338860379366709
25,2.7254949180703414,2.879915814650686,0.9956140350877193,1.0,0.9583333333333334,0.8070175438596491,0.958362035517779,0.8064429146760322
26,2.721700195680585,2.8602817602324904,0.993969298245614,1.0,0.9616228070175439,0.8289473684210527,0.9616383295834176,0.8276709401709401
27,2.721039150890551,2.866370017068428,0.993969298245614,1.0,0.9627192982456141,0.8201754385964912,0.9627415410781047,0.8211017574074899
28,2.71473579239427,2.860324274029648,0.9950657894736842,0.9956140350877193,0.9676535087719298,0.8289473684210527,0.9676696094025806,0.827936073319833
29,2.7141361278400087,2.857755602451793,0.9956140350877193,0.9956140350877193,0.9682017543859649,0.8201754385964912,0.9682197326405729,0.820309050772627
