Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.562956368714048,3.4010138218862966,0.42872807017543857,0.6359649122807017,0.2362938596491228,0.3991228070175439,0.2850638066441202,0.3877392875571382
2,3.2724083829344366,3.155697404292592,0.7516447368421053,0.7894736842105263,0.49835526315789475,0.6140350877192983,0.4988457462688928,0.6102610567726847
3,3.1008752438060023,3.0473354908457972,0.856359649122807,0.8596491228070176,0.643640350877193,0.6929824561403509,0.640205309488596,0.6854707862943158
4,3.021640785953455,3.0089391909147563,0.9002192982456141,0.9035087719298246,0.6984649122807017,0.7149122807017544,0.696473199271941,0.7137158940314735
5,2.959349879047327,2.97977127945214,0.9314692982456141,0.9385964912280702,0.7516447368421053,0.7280701754385965,0.7503643040655875,0.7262237666634354
6,2.9274380060664393,2.9729688000260737,0.956140350877193,0.9517543859649122,0.7801535087719298,0.7280701754385965,0.7795064323760852,0.7272826810328457
7,2.881325644359254,2.95000838396842,0.9660087719298246,0.9692982456140351,0.8234649122807017,0.7807017543859649,0.8229536254078976,0.7783867601241643
8,2.854556363925599,2.948264243309958,0.9786184210526315,0.9824561403508771,0.8569078947368421,0.7631578947368421,0.8560985874035797,0.7615475085961697
9,2.8329016053885745,2.935363618951095,0.9841008771929824,0.9912280701754386,0.8722587719298246,0.7894736842105263,0.8714147194649343,0.7870791628753411
10,2.810083659071671,2.9204408746016655,0.987390350877193,0.9956140350877193,0.8947368421052632,0.7894736842105263,0.8941581607247303,0.7879214422260893
11,2.7921560270744457,2.923581834425006,0.9961622807017544,1.0,0.9177631578947368,0.7894736842105263,0.9173540173872987,0.7842033783210254
12,2.770196847748338,2.9303456942240396,0.9945175438596491,0.9956140350877193,0.9331140350877193,0.7894736842105263,0.9329622743670829,0.7882486853422747
13,2.758281893897475,2.9230913823111013,0.9978070175438597,1.0,0.9429824561403509,0.7894736842105263,0.9428245491455786,0.7901739866803801
14,2.7387486654415465,2.9204442584723758,0.9972587719298246,1.0,0.9599780701754386,0.793859649122807,0.9599661424990804,0.7941950419659345
15,2.738826314608256,2.931535687362939,0.9989035087719298,1.0,0.9610745614035088,0.7763157894736842,0.961068910143812,0.7776725478235744
