Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,1.6474241456476464,1.0597996533322496,0.32729103726082576,0.48299319727891155,0.32729103726082576,0.48299319727891155,0.33572889543763335,0.42614208656083025
2,1.022250872724366,0.7915352919474751,0.48942598187311176,0.727891156462585,0.48942598187311176,0.7278911564625851,0.48824320125647175,0.7249907715023994
3,0.875978344756911,0.8189639753224899,0.6233635448136958,0.6938775510204082,0.6233635448136958,0.6938775510204082,0.620486853808778,0.6935097001763668
4,0.7407490873384812,0.6858478782533788,0.6737160120845922,0.7346938775510203,0.6737160120845922,0.7346938775510204,0.673586363681896,0.7319089193032685
5,0.7075537189256028,0.6565532335618727,0.702920443101712,0.7346938775510203,0.702920443101712,0.7346938775510204,0.7022440205529156,0.7354870544525718
6,0.6275019225517189,0.6524993081887563,0.7442094662638469,0.7687074829931972,0.7442094662638469,0.7687074829931972,0.7440410789488252,0.7698812550825229
7,0.5800916143812141,0.6776771320372211,0.7613293051359517,0.7346938775510203,0.7613293051359517,0.7346938775510204,0.7612738121377346,0.7380738657551731
8,0.5191572928634235,0.6939308908926386,0.7865055387713998,0.7346938775510203,0.7865055387713998,0.7346938775510204,0.7864056915932268,0.7326836912077955
9,0.4509170955761682,0.6759356586706071,0.8177240684793555,0.727891156462585,0.8177240684793555,0.7278911564625851,0.8183323980585238,0.7284998003346435
10,0.3682857410905344,0.7216597827924353,0.8489425981873112,0.7482993197278911,0.8489425981873112,0.7482993197278912,0.8494545280648939,0.7470877355934827
11,0.3156142432884147,0.8697854166939145,0.8841893252769386,0.727891156462585,0.8841893252769386,0.7278911564625851,0.8840118348853288,0.7301587301587302
