Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,2.957496878843893,2.714389400417302,0.2598187311178248,0.3333333333333333,0.2598187311178248,0.3333333333333333,0.17931227397150792,0.1872463768115942
2,2.209589626373721,2.0873107293836113,0.48036253776435045,0.5170068027210885,0.48036253776435045,0.5170068027210885,0.44682364483688986,0.47885870094459054
3,1.6002207940438722,1.4952996790814561,0.6565961732124874,0.7074829931972789,0.6565961732124874,0.7074829931972789,0.6502831898174509,0.7001840264998159
4,1.1267439053738104,1.2135614833864226,0.7522658610271903,0.6938775510204082,0.7522658610271903,0.6938775510204082,0.7519231289079639,0.6940359477124183
5,0.823993036033884,1.08689203959744,0.8136958710976838,0.727891156462585,0.8136958710976838,0.7278911564625851,0.8142368440038271,0.7277767443451637
6,0.6276307439756057,1.0219325753701787,0.8670694864048338,0.7346938775510203,0.8670694864048338,0.7346938775510204,0.8670330252423124,0.733625494074016
7,0.4906939823942002,0.9631687984580085,0.8982880161127895,0.7346938775510203,0.8982880161127895,0.7346938775510204,0.8981824932702126,0.7356882785052699
8,0.3503073534336455,0.9694322767306347,0.9375629405840886,0.7346938775510203,0.9375629405840886,0.7346938775510204,0.9376523754776628,0.7341378699273435
9,0.29313349447701753,0.9469853142897288,0.9556898288016112,0.7414965986394557,0.9556898288016112,0.7414965986394558,0.955503676733062,0.7398469390299772
10,0.2160503418904177,0.9153106518748666,0.9687814702920443,0.7210884353741497,0.9687814702920443,0.7210884353741497,0.9687805432600041,0.7195292878842857
11,0.16429423877719906,0.9661529168587963,0.9828801611278952,0.7346938775510203,0.9828801611278952,0.7346938775510204,0.9828737828737829,0.7342171717171717
12,0.13343758081261364,0.9261356167444567,0.9909365558912386,0.727891156462585,0.9909365558912386,0.7278911564625851,0.9909313760300021,0.7279958137100995
13,0.09253246264395276,0.951072197179405,0.9949647532729103,0.7074829931972789,0.9949647532729103,0.7074829931972789,0.9949692343075689,0.7055622194141364
14,0.07735419570499316,1.0067895732972088,0.9959718026183283,0.727891156462585,0.9959718026183283,0.7278911564625851,0.9959717957245547,0.7249907715023994
15,0.07321443238407223,0.9212961786863755,0.9929506545820745,0.727891156462585,0.9929506545820745,0.7278911564625851,0.9929318976325805,0.72577751452877
