Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,1.7259104316688376,1.1278195567682487,0.3403826787512588,0.35374149659863946,0.3403826787512588,0.35374149659863946,0.3456326025104445,0.20873446442480276
2,1.0994500544856323,0.9568142720631191,0.473313192346425,0.5102040816326531,0.473313192346425,0.5102040816326531,0.47516801940634523,0.46198237980821266
3,0.9201603617672954,0.7388179318434527,0.5911379657603223,0.7074829931972789,0.5911379657603223,0.7074829931972789,0.5900099917964444,0.703344433702152
4,0.8226755017720441,0.7464299116815839,0.6404833836858006,0.6598639455782312,0.6404833836858006,0.6598639455782312,0.6397759629180002,0.652525996066666
5,0.7198591054119883,0.6967038575078355,0.6958710976837865,0.727891156462585,0.6958710976837865,0.7278911564625851,0.6941535978671239,0.7247386554070442
6,0.635321543806149,0.6759162176223028,0.7331319234642497,0.727891156462585,0.7331319234642497,0.7278911564625851,0.7330986180903368,0.7280994152046784
7,0.5652763856141589,0.6605266577937976,0.7643504531722054,0.7210884353741497,0.7643504531722054,0.7210884353741497,0.7651393474539285,0.7203261306337253
8,0.5034025765557784,0.6180853504104679,0.7905337361530715,0.7346938775510203,0.7905337361530715,0.7346938775510204,0.7905887769226342,0.7365367551702956
9,0.4614383049932011,0.6339728509893223,0.8116817724068479,0.7619047619047619,0.8116817724068479,0.7619047619047619,0.8118294411225543,0.7598515519568151
10,0.35614177587649376,0.6523677513104718,0.8610271903323263,0.782312925170068,0.8610271903323263,0.782312925170068,0.8612167127886404,0.78121393264084
11,0.36706760414657513,0.7299014711055626,0.8489425981873112,0.6938775510204082,0.8489425981873112,0.6938775510204082,0.849241024376897,0.6939798754051901
12,0.23081499656281562,0.7885696241239302,0.9174219536757301,0.7414965986394557,0.9174219536757301,0.7414965986394558,0.9175629191342712,0.7404872404872404
13,0.22757646549879484,0.7476026609438617,0.9154078549848943,0.7551020408163265,0.9154078549848943,0.7551020408163265,0.9155812836037222,0.7549760927140545
