Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.2485700018576384,3.2033811702209265,0.21450151057401812,0.3741496598639456,0.08358509566968782,0.22448979591836735,0.12178422555590555,0.25313283208020054
2,3.0750601450122015,2.9554728894006637,0.5800604229607251,0.6326530612244898,0.4310171198388721,0.48299319727891155,0.4285744199969479,0.44579046206222894
3,2.9090796522983733,2.864364531575417,0.6807653575025177,0.7074829931972789,0.4954682779456193,0.5374149659863946,0.4709754527421245,0.5048960945216928
4,2.8128769241671066,2.78126208798415,0.7472306143001007,0.7619047619047619,0.5780463242698892,0.5782312925170068,0.5669470059666096,0.5625791574067436
5,2.706381136557127,2.703472768368364,0.8308157099697885,0.8503401360544217,0.6847935548841894,0.7074829931972789,0.6812907288729713,0.7071595610721354
6,2.6413773498746442,2.652831946911455,0.8811681772406847,0.8979591836734694,0.7381671701913394,0.7414965986394558,0.737007677048245,0.7408759176571251
7,2.5730205588230315,2.6317173039832085,0.9144008056394763,0.9115646258503401,0.8046324269889225,0.7482993197278912,0.8043781251691919,0.7491468754718609
8,2.5498353539396748,2.649442752202352,0.9274924471299094,0.8843537414965986,0.8096676737160121,0.7278911564625851,0.8089390074362034,0.7247169912548956
9,2.5219218793352325,2.632436064635815,0.9405840886203424,0.8979591836734694,0.8398791540785498,0.7346938775510204,0.839610735553181,0.7346626120211026
10,2.495329524335064,2.6253405201191806,0.9536757301107754,0.9251700680272109,0.8580060422960725,0.7346938775510204,0.857575352134739,0.733574091332712
11,2.45784020471909,2.629477619313869,0.9577039274924471,0.9251700680272109,0.8912386706948641,0.7346938775510204,0.8910798363250395,0.7327431191871219
12,2.4481594358446133,2.619283304733484,0.9667673716012085,0.9387755102040817,0.9003021148036254,0.7414965986394558,0.9002598333223077,0.7399619245413638
13,2.4303966790647786,2.6350249352098323,0.973816717019134,0.9387755102040817,0.9133937562940584,0.7414965986394558,0.9133142038209715,0.7376836575202836
14,2.4168064714318436,2.626458305890868,0.9748237663645518,0.9455782312925171,0.9264853977844915,0.7346938775510204,0.9265715718981365,0.7320598272979225
15,2.4062649204891855,2.610770811029032,0.9768378650553877,0.9455782312925171,0.9335347432024169,0.7619047619047619,0.9336144410771275,0.7615431790225209
16,2.39512231054623,2.628725458975552,0.9808660624370594,0.9455782312925171,0.9415911379657603,0.7278911564625851,0.9416243645837759,0.7268164235778416
17,2.395413046517041,2.6151270752861384,0.9808660624370594,0.9523809523809523,0.9425981873111783,0.7414965986394558,0.9427537820780372,0.741757695986196
18,2.3880556962281196,2.6226093769073486,0.9828801611278952,0.9455782312925171,0.9526686807653575,0.7278911564625851,0.9526326821549855,0.7263507655925348
19,2.382324570015238,2.621361505417597,0.9909365558912386,0.9591836734693877,0.9556898288016112,0.7278911564625851,0.955724076204075,0.727618707057291
20,2.375154411444611,2.6211647208856075,0.9859013091641491,0.9591836734693877,0.9607250755287009,0.7482993197278912,0.9607411713071083,0.7469357134503423
