Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.179382161191343,3.1062960657132725,0.5760322255790534,0.5306122448979592,0.36253776435045315,0.3945578231292517,0.2713766325509994,0.310657596371882
2,3.032900806400111,2.968233953527853,0.6314199395770392,0.6326530612244898,0.43303121852970794,0.43537414965986393,0.3462420679782149,0.34696826041807755
3,2.9039945196649217,2.8916670351612326,0.7784491440080564,0.8503401360544217,0.48539778449144005,0.4965986394557823,0.3884026791229906,0.397263316895464
4,2.8344214041787694,2.844342136058678,0.8962739174219537,0.9251700680272109,0.5297079556898288,0.5102040816326531,0.42822071096250636,0.40899959823222176
5,2.7706018032024033,2.81557212719301,0.9536757301107754,0.9183673469387755,0.6052366565961732,0.54421768707483,0.5242038729148634,0.45551053442014705
6,2.6850719511929118,2.7345526121100603,0.9536757301107754,0.9251700680272109,0.7059415911379657,0.6666666666666666,0.6812517966537045,0.6505847953216375
7,2.596446150139139,2.703129231524305,0.9607250755287009,0.9727891156462585,0.7794561933534743,0.6802721088435374,0.7718319364396881,0.6761627248859823
8,2.545013505766639,2.6654591657677473,0.9758308157099698,0.9795918367346939,0.8338368580060423,0.7142857142857143,0.8306567910923628,0.7119421004719508
9,2.4965305522849555,2.6599356349633663,0.9879154078549849,0.9727891156462585,0.879154078549849,0.7074829931972789,0.8779048913271659,0.7079938500575214
10,2.460219727542105,2.646236460225112,0.9929506545820745,0.9727891156462585,0.9103726082578046,0.7482993197278912,0.9093255679769121,0.7483730158730159
11,2.4293006225174887,2.6582660496640367,0.9929506545820745,0.9795918367346939,0.9345417925478349,0.7482993197278912,0.9342225336253511,0.7470938583220023
12,2.416534728754203,2.6509608168180296,0.9949647532729103,0.9727891156462585,0.9395770392749244,0.7278911564625851,0.939278883738236,0.7265016189148836
13,2.3993907848753837,2.654939990465333,0.9969788519637462,0.9795918367346939,0.9556898288016112,0.7278911564625851,0.9555788820092754,0.7229347528116508
14,2.3852311112249245,2.657598688488915,0.9969788519637462,0.9727891156462585,0.9647532729103726,0.7142857142857143,0.9646457421568594,0.7136434439347061
15,2.3824801113670326,2.6568271010911384,0.9969788519637462,0.9727891156462585,0.9637462235649547,0.6870748299319728,0.9635831349055235,0.6822558371069788
