Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.2508654575213445,2.8717387322665884,0.07049345417925479,0.24489795918367346,0.07049345417925479,0.24489795918367346,0.11762760876492112,0.3341506265235079
2,2.4762487327464275,2.257043091618285,0.4874118831822759,0.5578231292517006,0.4874118831822759,0.5578231292517006,0.5268985722549042,0.5648221343873517
3,1.8382633776823198,1.7629028364103667,0.6717019133937563,0.5442176870748299,0.6717019133937563,0.54421768707483,0.6693639651918541,0.5332264957264957
4,1.3223045354883476,1.45506299109686,0.7351460221550856,0.6530612244897959,0.7351460221550856,0.6530612244897959,0.7338790592987571,0.6507912710311512
5,0.9736023069268387,1.2908126505053774,0.796576032225579,0.6802721088435374,0.796576032225579,0.6802721088435374,0.7950846662699423,0.6776556776556777
6,0.7293491473971057,1.139617331579429,0.8418932527693856,0.6938775510204082,0.8418932527693856,0.6938775510204082,0.8414302612838664,0.6923205174518148
7,0.5439072135471985,1.1034331690697443,0.8841893252769386,0.7142857142857143,0.8841893252769386,0.7142857142857143,0.8840243896454515,0.7136313918512441
8,0.421708074221078,1.053994162147548,0.9244712990936556,0.6938775510204082,0.9244712990936556,0.6938775510204082,0.9243581340672136,0.6915116356318859
9,0.3064919410035209,1.0174376348248955,0.9536757301107754,0.6938775510204082,0.9536757301107754,0.6938775510204082,0.9536907203136376,0.6941823007118746
10,0.2247737881400194,0.9602102239926656,0.973816717019134,0.6938775510204082,0.973816717019134,0.6938775510204082,0.973824286382578,0.6937052674118109
11,0.1903791045854459,1.0842900016680868,0.9788519637462235,0.6870748299319728,0.9788519637462235,0.6870748299319728,0.9788320137142347,0.6840625506400907
12,0.14692094534905656,0.9918635033425831,0.9848942598187311,0.6870748299319728,0.9848942598187311,0.6870748299319728,0.9849108714306183,0.6861553131891054
13,0.13065411431071502,1.0637550305347054,0.9848942598187311,0.673469387755102,0.9848942598187311,0.673469387755102,0.9848936278548729,0.6666637700491194
14,0.09921664041574868,0.9825102222614548,0.9969788519637462,0.7074829931972789,0.9969788519637462,0.7074829931972789,0.9969788450699726,0.7080193236714974
15,0.08435330542192719,1.0084722334024858,0.9919436052366566,0.7142857142857143,0.9919436052366566,0.7142857142857143,0.9919451126751568,0.7108455545618136
