Epoch,Train Loss,Valid Loss,Train Accuracy,Valid Accuracy,Train Recall,Valid Recall,Train F1 Score,Valid F1 Score
1,3.4718411470714368,2.7950639180969774,0.10635964912280702,0.37280701754385964,0.10635964912280702,0.37280701754385964,0.1682175413672832,0.43739462505184457
2,2.1346067786216736,1.7167559548428184,0.5800438596491228,0.6578947368421052,0.5800438596491229,0.6578947368421053,0.5768685543064129,0.645713315968865
3,1.3496071518513195,1.1499865912554557,0.6907894736842105,0.7149122807017544,0.6907894736842105,0.7149122807017544,0.686158905248763,0.7140439304157444
4,0.9304042597088897,0.8961252831576163,0.7609649122807017,0.7324561403508771,0.7609649122807017,0.7324561403508771,0.759949429346338,0.7313085036155501
5,0.6568002078616828,0.7868005194162068,0.8267543859649122,0.7587719298245613,0.8267543859649122,0.7587719298245614,0.8262429416726673,0.757875497668178
6,0.4887926871316475,0.6871650747039861,0.8722587719298245,0.7719298245614035,0.8722587719298246,0.7719298245614035,0.8721803092357048,0.7721967698855253
7,0.383101894797986,0.6499622636719754,0.9024122807017544,0.7763157894736842,0.9024122807017544,0.7763157894736842,0.9024149417408553,0.7776435556380363
8,0.28247217670605895,0.6292260519245214,0.9407894736842105,0.7807017543859649,0.9407894736842105,0.7807017543859649,0.9407624739552527,0.7809801193995246
9,0.22601060137936943,0.6050336329560531,0.9528508771929824,0.7807017543859649,0.9528508771929824,0.7807017543859649,0.9528314442934404,0.7806467551837011
10,0.17914515204335513,0.5791195008838386,0.9660087719298245,0.7850877192982456,0.9660087719298246,0.7850877192982456,0.9660104495617309,0.7853869414378969
11,0.13175024200034768,0.5673219629547053,0.9808114035087718,0.7938596491228069,0.9808114035087719,0.793859649122807,0.9808036199065815,0.793817047139417
12,0.11135279102937172,0.5687045162184197,0.9890350877192982,0.7938596491228069,0.9890350877192983,0.793859649122807,0.9890318912341569,0.7942031383580155
13,0.08336491600136485,0.5799367767676973,0.9890350877192982,0.7850877192982456,0.9890350877192983,0.7850877192982456,0.9890291299332535,0.78598233995585
14,0.06847723093079894,0.5957350247261817,0.993969298245614,0.7763157894736842,0.9939692982456141,0.7763157894736842,0.9939688451607901,0.7772900258275305
15,0.057013946029831446,0.5636978008245167,0.9961622807017543,0.8157894736842105,0.9961622807017544,0.8157894736842105,0.9961586314436174,0.8161176571772598
16,0.05158692600793744,0.5699316911530077,0.9950657894736842,0.8114035087719298,0.9950657894736842,0.8114035087719298,0.9950644168639518,0.8113252829042303
17,0.052398535292268844,0.5731032663270047,0.9934210526315789,0.8157894736842105,0.993421052631579,0.8157894736842105,0.9934275550898417,0.8166120406844732
18,0.055620927339125624,0.5975517792659893,0.9895833333333333,0.8070175438596491,0.9895833333333334,0.8070175438596491,0.9895833125699932,0.8073297789049863
19,0.03655295662189785,0.6047283377040896,0.9983552631578947,0.7982456140350876,0.9983552631578947,0.7982456140350878,0.9983552609350821,0.7986699371571451
20,0.03299436264001487,0.6085983297803945,0.9972587719298245,0.7850877192982456,0.9972587719298246,0.7850877192982456,0.9972587708175049,0.7845166685673014
